100
12,9,24,14,
3,17,24,7,
29,20,26,28,
15,27,17,29,
18,17,24,15,
27,26,20,20,
29,17,22,9,
23,26,29,10,
0,20,27,10,
22,5,17,6,
28,31,2,22,
10,9,23,22,
19,17,14,15,
0,24,6,26,
28,7,6,12,
31,30,10,29,
4,17,25,11,
4,24,23,11,
9,1,16,18,
18,19,23,28,
10,15,13,24,
23,13,9,22,
7,0,25,28,
26,21,10,6,
17,4,11,24,
6,0,6,18,
5,27,12,6,
5,13,20,6,
28,18,30,7,
2,8,0,14,
16,3,4,15,
3,25,1,12,
6,15,8,8,
3,8,21,31,
17,25,17,19,
28,22,1,8,
29,23,22,6,
12,14,25,12,
14,7,10,17,
21,4,21,20,
8,30,14,0,
20,17,22,23,
7,30,4,20,
15,7,26,16,
16,8,17,23,
26,5,6,4,
8,15,7,13,
12,4,4,17,
3,2,0,22,
12,2,12,20,
22,9,10,19,
4,25,10,10,
23,9,0,1,
9,29,8,6,
25,13,5,17,
13,15,12,31,
0,12,9,10,
1,12,31,4,
22,16,16,12,
25,15,2,13,
6,7,28,10,
14,16,30,29,
18,7,4,26,
5,3,11,28,
6,3,22,17,
31,8,5,23,
18,30,7,17,
18,23,20,5,
9,12,28,18,
0,14,16,1,
31,0,9,11,
17,18,12,26,
7,25,8,30,
0,31,31,9,
26,12,22,21,
4,5,29,6,
30,20,30,1,
24,30,18,18,
13,10,20,26,
13,4,23,15,
3,24,18,8,
25,11,26,29,
10,13,11,14,
19,14,0,31,
14,28,23,6,
28,0,18,20,
29,11,14,31,
17,2,13,17,
21,31,27,26,
22,17,15,14,
21,10,20,8,
11,14,17,20,
8,24,15,16,
25,17,9,13,
3,15,16,0,
18,12,24,8,
21,12,21,6,
11,10,1,3,
27,16,27,5,
30,19,4,19,
