80
10,23,23,15,
1,15,5,2,
30,11,0,10,
30,29,8,13,
9,26,14,18,
4,28,20,7,
20,6,24,10,
27,10,17,12,
11,30,31,9,
20,11,12,26,
26,11,16,7,
11,0,31,8,
15,25,8,21,
19,14,20,10,
13,12,14,2,
23,29,2,25,
24,27,19,13,
12,4,24,27,
9,17,28,5,
4,31,9,24,
3,13,6,3,
13,17,16,26,
15,9,19,3,
11,12,30,27,
12,0,17,29,
16,7,22,3,
5,3,31,26,
18,24,26,6,
8,21,5,0,
27,7,23,11,
9,30,1,29,
25,2,30,18,
28,1,1,16,
19,0,18,14,
3,1,30,17,
10,28,17,3,
2,29,0,27,
13,29,21,23,
7,25,15,6,
7,14,15,12,
19,26,26,12,
24,7,25,4,
25,18,7,10,
1,6,29,19,
22,14,16,19,
24,15,9,0,
23,28,22,11,
11,19,20,24,
26,18,29,29,
30,0,0,7,
21,18,12,15,
21,29,12,1,
23,17,0,13,
18,22,13,3,
22,25,7,18,
20,7,2,19,
20,21,3,21,
23,11,21,11,
13,8,16,17,
27,29,22,27,
16,21,28,7,
24,17,2,18,
12,24,23,9,
31,2,31,1,
25,5,15,27,
27,30,25,2,
25,17,6,9,
27,0,20,14,
28,7,6,19,
12,27,3,31,
30,27,27,16,
5,4,16,20,
9,19,29,7,
1,25,10,29,
14,23,18,26,
13,7,24,15,
0,23,30,22,
2,3,0,29,
6,17,15,14,
17,29,4,7,
