90
14,46,20,4,
22,33,27,11,
25,34,18,64,
29,92,7,48,
25,85,10,68,
11,76,35,27,
32,22,17,82,
27,46,12,66,
23,43,20,84,
28,37,6,74,
35,77,33,76,
28,51,27,51,
7,47,25,34,
20,49,26,24,
36,16,22,85,
23,53,3,20,
27,70,41,19,
18,10,30,59,
10,28,26,71,
21,59,19,36,
37,64,25,69,
18,19,8,53,
41,76,6,76,
19,21,12,16,
20,73,8,22,
35,64,26,35,
5,26,18,86,
37,30,35,66,
18,6,21,90,
24,20,22,87,
25,78,20,30,
16,82,37,24,
24,64,26,45,
26,84,27,37,
7,50,41,27,
6,50,41,69,
25,88,18,75,
8,19,38,72,
26,8,35,64,
27,66,29,70,
10,43,27,55,
33,22,17,35,
25,37,22,97,
21,27,22,5,
26,10,26,12,
19,83,11,45,
5,23,19,92,
19,65,19,66,
20,43,12,20,
16,59,28,43,
28,30,12,22,
30,24,21,37,
22,41,19,33,
21,18,40,25,
24,30,21,79,
21,85,19,42,
26,58,5,67,
5,42,18,7,
12,42,19,79,
28,84,10,72,
18,50,10,46,
26,26,22,13,
9,74,12,17,
28,26,20,39,
23,36,18,6,
31,24,25,30,
22,87,12,48,
11,53,25,60,
16,70,29,72,
27,89,31,26,
24,69,19,49,
42,27,21,9,
38,76,13,21,
5,70,7,66,
26,19,22,76,
24,19,26,103,
18,90,12,30,
17,17,16,34,
25,4,21,22,
8,46,24,53,
25,23,22,99,
41,69,6,24,
41,21,29,100,
25,47,26,100,
25,5,23,50,
43,25,8,29,
20,19,25,80,
22,46,26,91,
9,44,30,39,
20,82,28,88,
