80
22,16,31,10,
8,4,26,26,
31,18,7,13,
11,11,26,1,
11,8,3,4,
1,31,28,20,
10,9,12,20,
14,13,10,17,
8,29,20,1,
5,27,29,23,
3,21,6,21,
21,26,6,31,
29,8,20,7,
18,23,10,5,
28,4,25,3,
4,26,12,18,
8,20,10,29,
11,12,15,21,
20,15,5,4,
28,16,29,3,
1,1,14,21,
10,5,10,16,
26,10,28,27,
0,6,22,15,
5,6,2,9,
16,9,6,7,
1,26,29,21,
21,25,17,17,
30,17,26,3,
0,15,0,17,
22,2,16,21,
4,20,3,8,
5,24,0,4,
19,29,3,11,
13,11,14,15,
23,6,2,23,
12,23,4,6,
23,15,7,12,
13,31,8,7,
10,0,15,22,
0,17,7,0,
25,19,26,29,
7,19,17,11,
24,26,24,27,
21,9,13,1,
15,9,22,5,
16,17,16,2,
0,31,18,3,
5,0,25,9,
9,27,22,4,
9,25,28,14,
2,24,23,0,
0,18,17,31,
29,6,28,21,
6,18,25,0,
13,18,26,5,
26,2,12,13,
21,8,19,12,
6,29,21,19,
12,9,9,14,
21,1,24,29,
28,13,1,17,
14,31,15,13,
0,13,14,4,
2,6,12,0,
4,28,0,19,
26,9,13,25,
1,15,30,11,
4,1,3,30,
26,26,6,9,
4,4,17,1,
18,12,30,6,
5,22,1,21,
9,17,2,1,
16,15,11,5,
24,0,11,24,
12,7,18,6,
16,28,19,23,
25,8,10,10,
24,5,11,8,
