90
22,6,29,23,
7,53,18,56,
26,28,27,62,
5,27,25,18,
35,21,11,30,
20,87,16,35,
15,47,23,66,
27,68,18,86,
17,72,27,17,
3,50,39,68,
21,91,25,62,
40,18,10,48,
28,40,12,47,
35,28,34,75,
29,92,17,46,
25,55,21,27,
13,22,26,9,
26,55,19,59,
8,71,25,12,
3,20,20,76,
24,61,28,62,
28,83,42,20,
22,23,20,44,
5,73,17,98,
12,49,29,74,
12,25,5,71,
27,5,28,67,
10,70,20,64,
20,97,23,100,
25,12,26,41,
38,70,19,58,
26,44,31,28,
26,40,13,74,
23,62,18,49,
36,75,26,47,
11,75,7,65,
23,73,30,10,
25,46,24,46,
21,64,11,42,
40,75,24,60,
18,31,8,21,
27,100,24,26,
11,44,26,59,
20,75,4,25,
17,20,25,29,
17,50,20,19,
24,28,26,31,
22,71,42,67,
42,69,9,20,
18,99,13,51,
28,76,19,47,
36,70,17,81,
35,70,34,73,
21,56,23,73,
28,19,17,22,
17,81,26,61,
19,86,17,26,
27,39,29,19,
7,52,26,71,
8,72,27,97,
29,57,7,71,
24,85,28,88,
24,55,22,92,
22,45,19,54,
26,25,31,70,
22,38,18,36,
23,43,20,28,
18,41,5,72,
37,27,25,71,
28,29,22,54,
17,8,18,52,
40,17,9,45,
6,73,20,100,
25,72,41,22,
27,10,10,51,
19,76,18,40,
13,43,25,37,
22,94,28,33,
29,6,4,43,
31,27,40,25,
6,66,39,27,
33,75,21,18,
18,27,7,45,
33,65,10,23,
21,99,22,22,
29,26,26,38,
39,74,7,72,
20,35,17,65,
24,92,38,16,
16,70,22,74,
