100
10,15,22,30,
1,15,4,31,
30,1,0,14,
30,21,8,3,
9,23,14,3,
4,26,19,20,
19,18,23,22,
26,26,16,29,
11,16,31,4,
19,23,12,7,
26,0,15,24,
10,21,31,2,
15,9,8,12,
19,3,19,22,
12,28,13,20,
23,10,2,27,
24,12,19,1,
11,22,24,12,
9,12,27,25,
4,29,9,21,
3,9,5,24,
13,1,16,12,
14,22,18,25,
11,1,30,18,
11,18,17,17,
15,24,31,23,
5,0,25,26,
18,13,4,30,
8,12,22,25,
26,25,2,1,
9,26,30,10,
24,19,1,16,
27,24,18,6,
18,22,30,8,
3,3,16,21,
10,17,0,28,
3,0,21,2,
13,14,14,21,
7,18,14,26,
7,6,26,1,
19,9,24,22,
23,19,7,2,
25,3,29,10,
1,6,16,4,
21,31,8,26,
23,30,21,28,
23,9,20,3,
11,6,29,22,
26,6,0,9,
29,24,11,29,
20,29,11,19,
21,8,0,18,
23,0,12,17,
18,11,7,10,
22,7,2,21,
19,20,3,16,
20,1,20,22,
22,25,16,2,
12,23,22,10,
27,19,27,28,
16,6,2,20,
24,0,22,24,
12,5,30,28,
30,29,15,12,
24,23,24,19,
27,20,5,30,
25,2,19,26,
26,19,6,7,
27,28,3,28,
12,8,27,1,
30,18,16,5,
5,1,29,2,
9,14,10,18,
1,28,18,15,
14,7,23,30,
12,22,30,12,
0,25,0,30,
2,7,18,9,
6,5,14,28,
17,17,4,5,
7,7,25,6,
7,0,24,27,
0,12,10,26,
17,23,1,21,
16,10,21,4,
20,19,8,0,
22,24,20,11,
4,31,31,24,
4,19,6,24,
11,28,15,27,
7,24,26,15,
22,12,23,17,
18,25,5,2,
15,3,23,2,
3,29,9,13,
17,20,24,29,
19,27,28,21,
24,16,19,25,
22,10,3,20,
6,31,4,19,
