100
11,29,24,22,
3,10,24,13,
29,21,27,4,
15,18,17,24,
18,13,24,23,
28,5,20,23,
29,20,22,6,
23,26,29,13,
0,17,27,18,
22,1,17,3,
29,6,2,17,
9,31,23,20,
19,22,14,10,
0,23,6,13,
28,19,5,31,
31,29,30,28,
4,8,4,17,
4,15,11,17,
8,26,22,14,
18,18,5,12,
10,5,7,10,
23,9,20,7,
6,21,15,24,
27,1,9,4,
17,2,12,15,
5,20,8,24,
5,14,31,7,
5,4,22,17,
28,27,29,28,
2,3,28,17,
15,25,1,30,
3,20,25,4,
6,3,21,13,
3,3,20,17,
17,21,4,14,
28,31,27,28,
29,25,24,30,
12,2,19,19,
14,3,9,18,
21,5,25,23,
8,24,19,6,
20,21,19,15,
7,24,22,24,
15,0,20,6,
15,29,9,5,
26,14,13,27,
8,9,26,20,
11,24,20,11,
2,30,18,25,
11,22,29,15,
22,6,1,29,
4,16,11,28,
23,6,29,16,
9,20,11,4,
25,16,4,21,
13,9,24,7,
0,12,17,11,
1,10,12,26,
22,13,8,11,
25,19,27,7,
5,26,4,30,
14,11,27,10,
18,0,20,29,
4,26,19,31,
5,23,29,19,
31,6,20,4,
19,2,16,27,
18,24,6,16,
9,5,13,8,
0,13,11,16,
30,30,27,29,
17,13,12,23,
7,20,11,12,
0,30,8,14,
26,21,30,11,
3,29,18,5,
30,17,12,1,
25,5,27,14,
13,0,1,5,
12,22,25,11,
3,19,2,2,
25,14,25,18,
10,3,19,9,
19,18,31,12,
14,23,4,1,
28,12,27,0,
29,14,20,27,
16,31,26,17,
21,28,5,21,
22,14,24,11,
21,11,17,28,
11,3,30,4,
8,17,18,3,
25,20,8,29,
3,9,30,13,
18,4,8,27,
21,12,28,12,
10,31,12,18,
27,22,18,24,
30,16,30,20,
