210
26,33,25,51,
36,68,4,22,
4,73,7,51,
4,19,23,87,
37,73,17,58,
20,5,35,16,
24,100,22,33,
17,96,8,65,
37,76,37,27,
27,13,8,25,
20,62,18,60,
24,59,10,52,
28,73,5,46,
35,71,21,23,
28,31,5,25,
21,36,26,48,
26,81,12,66,
12,25,23,27,
16,92,12,43,
18,53,21,67,
17,99,40,66,
40,73,11,78,
12,24,27,58,
17,97,24,87,
18,52,23,23,
7,25,24,21,
20,55,28,81,
38,20,22,7,
34,68,19,78,
8,26,40,25,
22,97,27,73,
12,23,26,51,
23,99,22,25,
37,21,19,31,
21,77,16,93,
26,18,15,70,
21,89,8,44,
16,58,13,71,
27,51,17,98,
28,62,17,50,
37,75,19,82,
25,3,8,42,
41,18,9,78,
27,99,35,24,
28,81,4,51,
11,50,34,65,
23,59,11,17,
12,72,23,72,
27,71,11,22,
17,100,34,67,
15,46,25,52,
30,70,4,71,
36,73,36,23,
18,67,9,22,
17,69,26,59,
11,78,24,8,
33,65,27,90,
21,87,16,9,
25,45,8,70,
24,61,20,38,
27,6,19,71,
6,43,25,69,
10,27,18,22,
33,73,9,69,
28,41,27,64,
22,59,21,60,
10,53,18,20,
8,69,42,25,
26,54,5,28,
19,84,20,6,
11,51,17,10,
25,22,28,76,
25,86,18,66,
28,46,25,80,
5,68,16,92,
20,100,28,42,
29,99,8,29,
25,72,27,30,
8,45,27,72,
25,32,26,19,
30,26,27,41,
11,20,11,77,
16,59,28,99,
16,35,26,49,
28,97,29,21,
29,37,21,57,
10,25,32,22,
20,90,18,17,
6,21,3,44,
35,69,21,62,
23,49,9,27,
20,74,29,83,
29,26,28,79,
38,17,19,68,
28,64,21,98,
24,6,11,68,
13,51,42,73,
30,27,18,99,
26,68,17,34,
29,75,16,47,
39,77,36,30,
25,42,18,82,
19,82,27,35,
21,8,22,28,
7,17,10,49,
24,40,19,35,
16,47,29,9,
21,13,17,93,
4,49,22,22,
29,91,23,81,
11,23,19,34,
30,28,37,18,
39,26,21,70,
38,64,21,27,
24,80,35,29,
22,8,4,26,
35,74,30,97,
24,70,15,23,
11,27,10,45,
19,92,24,78,
13,42,18,86,
28,55,6,70,
21,90,24,27,
19,49,24,28,
35,78,26,99,
21,26,26,26,
29,98,25,85,
26,84,27,13,
22,50,39,22,
21,22,31,18,
28,80,23,49,
30,57,37,64,
23,29,18,40,
39,29,8,75,
29,38,24,25,
7,75,17,6,
33,76,35,67,
26,32,8,46,
25,47,19,101,
36,70,25,57,
12,27,29,73,
18,54,20,13,
19,10,21,46,
25,52,38,22,
18,63,22,29,
17,36,9,53,
22,69,38,68,
18,28,12,17,
4,51,37,73,
17,90,40,72,
7,44,27,74,
33,22,26,4,
19,78,29,46,
39,21,11,72,
5,75,26,12,
29,56,21,35,
28,65,40,23,
27,41,41,76,
19,75,28,26,
38,27,39,25,
17,18,20,97,
19,63,28,88,
19,32,27,36,
25,34,12,41,
7,66,22,89,
10,28,30,18,
21,44,20,12,
28,18,16,60,
13,48,29,22,
22,47,28,33,
28,36,17,99,
35,17,19,58,
12,28,23,14,
42,20,25,70,
41,21,10,74,
24,23,22,93,
40,74,20,66,
24,50,10,30,
25,10,38,69,
30,36,20,34,
24,31,18,33,
35,76,25,23,
27,18,17,89,
25,4,20,77,
15,47,10,46,
27,77,24,57,
8,42,26,73,
23,17,3,50,
6,27,19,85,
23,73,10,65,
25,56,18,52,
29,71,19,32,
6,20,4,44,
20,75,8,74,
25,5,35,64,
18,5,12,24,
25,64,10,54,
9,20,5,75,
19,97,17,73,
10,68,18,54,
22,20,36,25,
36,72,29,67,
19,91,24,32,
40,26,21,33,
6,53,21,34,
11,71,20,87,
20,81,5,69,
19,86,21,42,
18,31,26,68,
25,8,6,67,
