90
25,59,29,55,
21,6,18,87,
26,68,19,76,
10,23,23,13,
37,20,7,23,
7,67,31,71,
5,26,18,88,
9,44,19,61,
13,43,30,9,
25,49,10,18,
33,69,6,23,
4,20,21,47,
35,19,22,79,
28,38,4,48,
20,52,33,23,
37,67,18,84,
25,3,19,4,
17,90,13,27,
24,11,22,91,
36,18,27,42,
25,11,10,76,
18,90,6,70,
24,83,17,33,
12,53,9,50,
7,20,27,54,
29,70,26,98,
6,48,27,10,
4,23,17,66,
28,82,10,28,
27,27,22,25,
16,58,26,64,
21,98,25,91,
19,87,26,24,
6,65,22,73,
22,54,38,21,
24,21,28,56,
19,54,19,67,
23,75,27,70,
17,8,6,50,
24,93,18,74,
18,99,8,47,
24,69,21,102,
18,33,10,69,
23,96,20,81,
20,47,42,68,
20,65,27,83,
8,29,25,69,
42,74,17,27,
23,45,24,23,
23,11,25,34,
34,23,19,9,
37,30,22,72,
29,98,20,32,
22,49,17,10,
11,23,28,54,
22,72,26,18,
36,65,37,73,
10,73,16,22,
13,66,26,61,
29,19,20,39,
24,8,24,42,
25,43,29,25,
24,55,20,34,
11,18,33,71,
23,84,21,76,
18,63,28,92,
22,27,22,39,
27,97,20,83,
20,98,24,19,
24,33,27,52,
26,41,21,8,
22,58,29,10,
20,26,6,27,
18,67,9,25,
7,72,19,79,
28,42,13,70,
29,48,6,29,
22,83,21,20,
41,28,25,26,
22,18,23,4,
17,98,39,74,
19,26,23,47,
34,76,27,26,
28,98,3,49,
27,82,19,74,
29,67,34,64,
17,42,27,69,
23,27,28,87,
22,31,24,74,
21,39,22,96,
