60
32,70,37,27,
23,13,23,60,
37,77,21,68,
21,85,9,73,
26,56,30,60,
11,16,21,29,
23,7,23,52,
8,43,22,31,
20,5,18,5,
39,70,29,24,
29,37,29,38,
6,77,19,75,
16,60,38,17,
30,96,20,23,
26,5,7,28,
18,98,15,47,
26,99,28,80,
19,10,20,3,
24,60,16,10,
8,17,25,63,
22,11,9,41,
19,49,23,88,
13,67,23,27,
8,77,24,82,
18,35,19,18,
7,66,23,32,
41,67,20,72,
27,6,22,88,
31,28,24,84,
39,29,24,68,
40,70,17,71,
5,20,29,71,
20,51,20,36,
19,78,28,91,
23,55,18,52,
42,74,8,48,
25,68,40,74,
21,17,21,63,
21,84,35,75,
9,27,11,71,
16,8,7,19,
25,17,9,49,
20,76,43,25,
23,37,39,66,
20,26,12,66,
26,4,20,28,
30,11,19,21,
16,35,26,38,
19,23,9,24,
11,67,19,90,
18,10,40,77,
11,26,7,46,
13,66,27,77,
31,21,4,20,
19,86,28,101,
10,43,17,28,
34,73,25,90,
38,20,27,76,
6,43,26,21,
20,34,24,73,
