60
12,14,24,22,
3,15,24,14,
29,26,27,5,
16,9,18,17,
19,2,24,23,
28,10,21,5,
29,25,22,17,
24,0,29,16,
0,19,27,26,
22,12,17,26,
29,8,2,23,
10,20,23,27,
20,6,14,21,
0,23,6,24,
28,22,6,9,
31,30,11,4,
4,13,25,16,
4,19,23,16,
9,4,17,3,
19,4,24,1,
10,25,13,29,
23,18,10,0,
6,31,26,1,
26,31,10,16,
17,25,11,29,
5,25,6,16,
5,20,12,10,
5,7,20,25,
28,31,30,8,
2,7,0,14,
16,20,4,8,
3,23,1,11,
6,12,8,13,
3,8,22,6,
18,14,18,5,
29,2,1,7,
29,29,22,13,
12,21,25,17,
14,13,10,26,
21,19,21,31,
9,2,14,3,
21,3,22,28,
8,1,4,16,
15,17,26,24,
16,24,18,10,
26,11,5,30,
8,19,7,12,
12,8,4,13,
3,3,0,21,
12,7,12,28,
22,17,10,27,
4,21,10,21,
23,15,0,1,
10,9,8,9,
25,18,5,14,
13,18,13,3,
0,13,9,14,
1,11,31,2,
22,22,16,28,
25,21,2,9,
