80
12,7,24,17,
3,14,24,9,
29,23,26,31,
15,27,17,28,
18,17,24,18,
27,28,20,22,
29,21,22,5,
23,27,29,12,
0,22,27,14,
22,1,17,4,
29,1,2,19,
10,15,23,21,
19,20,14,18,
0,27,6,30,
28,11,6,13,
31,30,10,31,
4,16,25,10,
4,24,23,6,
9,10,16,16,
18,20,23,28,
10,20,13,26,
23,8,10,0,
7,6,26,0,
26,28,10,12,
17,2,11,21,
5,31,6,21,
5,23,12,2,
5,12,20,10,
28,21,30,8,
2,7,0,16,
16,2,4,14,
3,25,1,14,
6,17,8,14,
3,7,21,27,
17,25,17,17,
28,24,1,9,
29,26,22,2,
12,12,25,12,
14,11,10,21,
21,4,21,18,
9,7,14,1,
20,20,22,16,
8,4,4,19,
15,11,26,22,
16,5,17,22,
26,10,6,3,
8,22,7,22,
12,0,4,16,
2,31,0,24,
11,31,12,20,
22,5,10,22,
4,25,10,16,
23,5,0,1,
10,5,8,11,
25,13,5,16,
13,12,12,26,
0,14,9,18,
1,14,31,4,
22,10,16,9,
25,15,2,9,
6,6,28,12,
14,20,30,29,
18,3,4,26,
5,4,11,24,
6,2,22,11,
31,10,5,21,
19,1,7,26,
18,24,20,9,
9,20,28,21,
0,16,16,0,
31,1,9,19,
17,15,12,24,
8,1,9,7,
1,1,31,11,
26,18,22,14,
4,3,29,9,
30,21,30,3,
24,31,18,19,
13,6,20,27,
12,31,23,13,
