100
26,1,31,25,
21,2,19,13,
3,16,16,21,
7,21,6,6,
1,14,3,28,
22,9,15,28,
1,11,1,18,
22,30,6,30,
10,12,30,0,
5,26,12,17,
6,11,17,16,
25,12,28,15,
2,1,18,29,
30,21,4,12,
24,26,23,3,
10,30,31,8,
25,14,17,15,
1,8,6,28,
22,0,19,19,
4,23,16,15,
23,6,25,24,
6,7,31,29,
25,23,15,10,
17,10,2,28,
4,25,18,8,
17,29,2,17,
6,15,9,20,
11,24,6,4,
21,1,24,17,
26,9,8,7,
22,8,9,31,
29,22,20,5,
26,29,30,29,
0,10,4,18,
12,27,21,29,
5,16,26,1,
5,23,8,25,
18,4,9,14,
26,27,1,12,
7,23,27,24,
11,21,9,0,
27,2,4,1,
20,16,27,12,
16,6,21,19,
18,3,2,19,
7,26,20,12,
21,19,15,13,
12,8,9,8,
29,25,15,14,
0,21,24,26,
31,1,6,2,
28,7,15,16,
7,9,12,5,
4,15,5,5,
22,14,15,21,
14,12,10,12,
2,23,27,30,
31,18,23,9,
23,0,4,16,
1,29,13,3,
23,31,10,6,
14,9,0,18,
24,19,19,18,
16,8,12,4,
9,18,10,18,
11,15,4,17,
22,23,26,0,
19,6,7,7,
12,22,16,9,
19,13,12,22,
20,1,1,5,
27,0,7,21,
28,15,11,8,
19,18,20,9,
2,31,5,31,
25,0,18,11,
2,25,12,20,
30,10,27,0,
14,31,23,24,
18,5,20,28,
18,10,11,30,
7,3,27,17,
17,23,15,9,
23,10,22,19,
12,11,3,7,
10,23,0,28,
6,0,15,22,
9,2,1,17,
27,15,30,9,
8,0,13,11,
6,21,23,7,
13,8,20,6,
29,8,9,16,
8,27,30,20,
2,10,24,13,
26,24,16,6,
24,7,6,3,
15,30,31,19,
31,20,22,11,
11,25,0,21,
