60
18,97,23,60,
21,12,23,51,
29,96,26,77,
28,6,8,44,
18,86,27,92,
27,83,8,19,
28,55,16,46,
28,77,18,36,
4,72,21,99,
26,90,12,47,
4,20,9,23,
26,91,24,98,
16,47,6,77,
19,8,6,20,
25,55,6,53,
27,6,20,58,
19,83,17,69,
16,35,27,29,
26,42,16,84,
19,58,21,52,
27,39,11,19,
29,10,17,42,
26,32,22,34,
27,23,25,98,
25,70,9,19,
4,25,18,84,
18,82,35,76,
21,40,5,66,
11,40,21,53,
18,49,27,91,
22,17,24,100,
11,66,29,34,
23,13,7,48,
21,81,41,28,
13,66,11,69,
23,48,25,74,
30,12,20,85,
23,95,12,76,
10,66,17,44,
27,58,19,89,
21,8,6,74,
11,50,30,28,
37,19,26,13,
8,25,13,46,
8,28,28,65,
7,43,33,73,
30,25,18,60,
25,28,20,88,
24,69,23,19,
21,29,24,55,
21,28,6,23,
26,75,24,75,
22,11,7,69,
17,18,22,40,
18,23,22,88,
25,10,20,39,
31,20,24,54,
36,70,21,50,
25,57,26,29,
19,84,17,81,
