80
12,18,24,26,
3,17,24,18,
29,16,27,2,
16,0,18,3,
18,25,24,27,
28,0,21,6,
29,15,22,23,
24,6,29,7,
0,18,27,18,
22,19,17,12,
29,0,2,24,
10,23,24,2,
20,2,14,19,
0,23,7,4,
28,16,6,20,
31,30,11,10,
4,22,25,20,
4,28,23,22,
9,12,16,24,
18,27,24,7,
10,30,13,30,
23,24,10,7,
7,11,26,4,
26,29,10,20,
17,11,12,3,
6,3,6,29,
5,28,12,15,
5,16,20,23,
28,24,30,8,
2,10,0,12,
16,9,4,19,
3,27,1,16,
6,24,8,24,
3,10,22,13,
17,30,17,23,
28,27,1,13,
29,21,22,20,
12,23,25,21,
14,11,10,31,
21,23,22,3,
9,10,14,4,
21,4,23,3,
8,12,4,25,
15,10,26,23,
16,13,17,28,
26,12,6,9,
8,29,7,27,
12,13,4,22,
3,5,0,20,
12,12,12,29,
22,23,11,0,
4,29,10,24,
23,21,0,2,
10,13,8,21,
25,22,5,21,
13,19,13,4,
0,11,9,27,
1,16,31,6,
22,28,16,18,
25,24,2,15,
6,13,28,18,
14,21,31,0,
18,13,4,30,
5,5,12,6,
6,8,22,30,
31,12,5,25,
19,13,8,0,
19,3,20,22,
9,29,28,24,
0,12,16,8,
31,2,9,28,
17,22,13,2,
8,8,9,10,
1,0,31,13,
26,19,23,1,
4,9,29,4,
30,23,29,31,
25,10,18,26,
13,14,21,12,
13,7,23,26,
