60
26,62,27,77,
9,48,7,25,
8,24,22,45,
27,27,36,28,
28,71,4,47,
32,23,28,28,
23,63,19,92,
27,53,21,25,
26,72,14,22,
37,28,17,41,
24,22,33,70,
15,46,21,10,
41,19,13,67,
36,17,8,67,
24,24,20,31,
23,88,29,37,
4,22,23,58,
26,41,31,20,
7,21,37,21,
28,39,21,97,
35,16,24,10,
12,54,5,49,
23,91,29,92,
18,44,21,65,
18,83,7,68,
20,72,28,80,
4,74,8,19,
39,24,21,54,
25,45,10,27,
26,80,23,62,
9,24,26,35,
29,82,17,60,
28,83,21,44,
7,71,23,48,
26,7,23,86,
26,71,33,69,
22,24,39,27,
25,21,8,21,
21,20,16,22,
23,92,8,52,
16,83,6,43,
27,59,10,51,
17,67,28,34,
29,8,39,70,
29,6,14,71,
28,60,20,45,
25,75,27,52,
18,51,39,19,
27,85,18,46,
38,16,18,59,
21,60,34,76,
8,50,11,65,
15,22,24,87,
24,49,17,36,
21,91,29,56,
22,68,12,19,
20,100,20,6,
33,65,23,47,
17,26,28,42,
12,45,13,45,
