90
18,84,19,78,
8,67,6,70,
5,46,19,51,
25,97,35,23,
21,64,25,59,
9,53,28,37,
18,23,29,23,
41,26,27,77,
38,68,18,13,
7,76,16,9,
22,21,17,18,
17,12,18,86,
38,72,6,65,
21,32,27,9,
19,26,40,73,
22,85,21,38,
16,59,30,25,
16,36,24,73,
23,48,22,77,
26,72,28,44,
26,31,8,21,
21,17,25,58,
22,62,26,43,
11,54,24,56,
19,54,10,20,
20,4,30,36,
30,58,21,19,
23,89,5,70,
24,100,21,86,
22,53,18,12,
25,84,31,18,
8,74,4,20,
25,17,20,64,
27,37,21,36,
27,21,35,29,
19,67,8,66,
19,99,8,19,
34,64,40,75,
24,89,26,73,
37,70,21,25,
28,54,25,7,
13,48,25,65,
42,26,27,18,
37,16,21,39,
7,66,33,75,
21,71,21,35,
31,19,26,17,
29,24,26,42,
20,63,18,70,
27,83,27,4,
18,29,19,75,
28,18,17,59,
22,37,22,92,
37,27,19,87,
22,46,9,68,
29,28,30,70,
35,71,35,68,
27,52,21,75,
30,10,26,55,
10,77,15,47,
28,56,21,46,
21,82,9,53,
24,7,25,21,
17,100,18,11,
5,74,21,27,
24,47,10,71,
18,26,30,34,
26,36,29,76,
35,68,26,72,
16,35,20,3,
31,22,12,53,
12,78,4,21,
13,19,25,102,
19,24,29,92,
10,48,22,17,
10,21,13,47,
17,91,22,27,
29,55,40,24,
25,32,16,23,
26,77,20,56,
18,90,22,34,
13,52,26,49,
24,73,18,79,
20,17,28,39,
27,77,17,65,
21,60,22,75,
5,69,26,70,
20,27,36,75,
39,71,25,28,
23,41,18,65,
