210
17,57,28,34,
30,55,26,101,
19,30,42,27,
6,23,30,59,
30,34,13,46,
7,69,17,47,
7,17,25,92,
24,21,17,19,
21,19,21,43,
27,82,19,49,
26,31,24,50,
28,17,8,17,
26,7,27,65,
23,81,6,18,
41,68,21,32,
16,34,20,89,
18,67,38,65,
8,27,28,67,
21,75,18,88,
18,87,23,25,
22,76,39,25,
23,60,8,28,
19,50,39,76,
10,53,19,102,
27,102,19,35,
18,56,22,43,
29,57,30,37,
39,65,20,27,
27,85,8,69,
25,24,37,25,
18,39,23,28,
28,6,19,26,
38,21,23,71,
4,46,24,23,
17,36,25,41,
6,74,30,28,
12,74,19,41,
39,28,23,19,
24,56,22,85,
19,89,11,22,
29,12,17,99,
21,102,26,71,
26,42,6,49,
19,58,29,71,
19,24,22,82,
22,72,23,64,
20,17,10,30,
10,70,19,60,
26,84,37,67,
15,71,23,11,
11,53,17,35,
41,23,18,36,
5,76,23,98,
26,79,8,71,
20,61,38,75,
18,36,9,29,
22,21,27,63,
18,57,29,39,
28,92,27,29,
24,49,25,45,
24,36,20,30,
12,46,40,19,
26,43,27,5,
34,78,12,25,
41,73,27,39,
22,91,40,73,
37,24,23,59,
27,101,23,33,
22,96,36,29,
8,22,40,70,
19,34,18,29,
26,53,30,60,
10,28,18,53,
26,99,21,11,
25,90,26,79,
28,96,28,20,
19,13,36,72,
38,64,27,66,
39,70,35,30,
21,23,16,22,
16,10,4,50,
12,68,10,67,
29,76,8,65,
29,24,29,93,
9,53,17,97,
24,91,20,54,
28,11,28,41,
7,52,28,50,
25,19,26,88,
17,17,29,6,
36,26,12,49,
19,82,26,43,
28,48,36,73,
19,69,25,97,
35,23,17,7,
19,36,25,79,
27,27,36,76,
22,71,28,99,
5,66,35,24,
40,26,13,42,
6,41,41,23,
19,10,23,70,
9,44,22,30,
25,22,26,20,
28,64,18,30,
23,45,24,29,
23,63,35,73,
27,76,11,23,
12,69,28,97,
8,64,13,73,
18,53,18,20,
28,50,22,48,
28,30,25,9,
17,18,19,99,
41,76,36,71,
7,27,11,68,
12,26,8,22,
30,22,8,47,
16,23,25,11,
9,74,28,44,
7,48,18,40,
29,70,21,79,
19,22,17,8,
27,81,29,67,
18,90,35,71,
9,23,26,90,
14,47,25,24,
7,20,36,68,
35,28,18,17,
22,35,23,21,
13,68,37,73,
36,19,21,74,
3,74,12,69,
19,99,11,45,
25,58,19,57,
20,20,9,73,
22,86,25,39,
32,70,24,55,
23,10,29,99,
37,71,18,12,
27,62,22,11,
9,75,23,20,
28,45,26,72,
38,74,27,25,
28,59,18,74,
21,47,32,71,
4,19,24,68,
17,22,18,8,
27,43,13,48,
40,21,11,24,
33,69,13,66,
26,76,21,47,
7,70,17,69,
30,92,22,71,
28,31,15,70,
36,73,24,9,
23,51,22,56,
16,11,14,71,
22,75,28,96,
18,26,34,74,
18,61,24,51,
11,65,37,77,
38,75,9,21,
20,71,16,91,
26,86,25,31,
11,48,20,71,
5,44,21,7,
25,72,6,47,
20,35,22,19,
16,59,36,21,
26,25,19,22,
18,20,21,30,
18,42,26,19,
12,19,38,73,
5,50,20,37,
25,77,3,20,
21,37,17,20,
5,19,20,60,
21,91,28,37,
19,83,35,65,
7,72,9,53,
28,84,17,34,
28,8,11,49,
25,18,12,40,
19,52,27,57,
21,8,13,26,
8,50,9,68,
9,73,23,89,
29,59,25,28,
25,50,7,26,
27,28,21,85,
18,45,18,28,
13,24,22,40,
35,72,20,7,
20,103,24,57,
42,25,12,51,
20,83,7,44,
9,41,8,24,
20,101,24,79,
17,84,10,43,
19,68,17,57,
9,77,23,52,
29,6,30,25,
21,80,11,30,
26,8,21,56,
25,40,24,39,
7,22,24,72,
30,35,40,20,
25,38,10,50,
29,84,35,23,
