90
17,44,40,71,
28,55,6,17,
29,40,17,58,
23,36,9,69,
17,59,28,28,
34,69,20,103,
26,70,38,74,
8,75,29,76,
26,28,19,102,
23,53,30,60,
10,28,26,35,
30,55,15,46,
8,21,21,41,
31,25,26,25,
25,103,22,61,
17,17,18,72,
22,71,35,24,
13,23,21,18,
6,26,39,25,
8,26,22,22,
26,103,3,20,
26,48,21,27,
28,36,25,3,
18,52,18,12,
26,86,38,65,
21,59,22,17,
42,68,9,22,
11,76,13,69,
22,82,7,72,
14,71,26,77,
37,71,19,77,
11,25,9,46,
25,29,21,7,
36,18,9,42,
28,9,19,43,
10,16,18,43,
11,69,25,17,
17,67,6,76,
26,58,7,44,
11,73,23,86,
38,71,7,67,
21,45,22,9,
9,65,24,88,
28,51,27,58,
12,45,18,29,
28,20,38,28,
25,12,26,41,
17,73,21,47,
31,70,28,54,
9,78,25,48,
21,69,12,47,
22,17,37,78,
18,63,35,18,
29,37,18,82,
10,70,40,77,
41,26,9,17,
9,28,18,11,
42,20,28,68,
18,17,26,61,
20,83,24,68,
25,42,20,26,
10,19,25,28,
38,64,9,23,
28,8,15,71,
13,66,20,62,
30,20,25,84,
10,48,33,75,
25,81,24,8,
13,19,6,52,
36,70,18,31,
27,68,16,58,
18,21,33,72,
24,37,13,68,
26,53,20,84,
9,77,27,33,
27,44,13,73,
23,40,17,21,
33,22,3,49,
8,48,10,47,
12,22,22,39,
25,9,38,73,
10,40,27,98,
30,90,27,41,
30,56,6,71,
23,101,23,67,
24,73,36,27,
7,27,4,19,
18,35,23,100,
28,70,24,42,
27,20,8,17,
