80
12,18,24,23,
3,17,24,15,
29,24,27,8,
15,31,18,5,
18,21,24,24,
28,3,20,27,
29,23,22,16,
24,0,29,15,
0,19,27,24,
22,11,17,13,
29,5,2,19,
10,17,23,28,
19,25,14,21,
0,27,7,0,
28,20,6,17,
31,30,11,6,
4,18,25,18,
4,24,23,16,
9,10,16,23,
18,24,24,1,
10,25,13,31,
23,18,10,0,
7,7,26,5,
27,5,10,13,
17,12,11,29,
6,4,6,26,
5,30,12,15,
5,16,20,13,
28,29,30,9,
2,4,0,13,
16,6,4,15,
3,29,1,11,
6,22,8,18,
3,6,22,4,
18,1,17,24,
29,0,1,8,
29,29,22,12,
12,25,25,20,
14,14,10,26,
21,12,21,29,
9,8,14,5,
20,24,22,30,
8,8,4,21,
15,11,26,30,
16,11,17,31,
26,13,6,8,
8,26,7,24,
12,13,4,18,
3,0,0,23,
12,8,12,31,
22,16,10,28,
4,25,10,19,
23,15,0,1,
10,6,8,15,
25,21,5,21,
13,23,13,7,
0,11,9,19,
1,11,31,7,
22,24,16,15,
25,24,2,6,
6,11,28,21,
14,23,31,1,
18,12,4,26,
5,4,12,2,
6,7,22,25,
31,11,5,26,
19,6,7,29,
18,29,20,12,
9,21,28,29,
0,13,16,5,
31,3,9,20,
17,22,13,5,
8,5,9,8,
1,0,31,14,
26,22,22,28,
4,6,29,12,
30,24,30,4,
25,7,18,22,
13,17,21,1,
13,10,23,20,
