60
30,18,25,4,
27,16,7,0,
20,6,9,31,
4,14,30,24,
1,22,2,17,
26,8,0,28,
2,25,19,23,
18,19,20,19,
15,7,5,11,
12,17,0,27,
9,15,2,30,
18,21,12,6,
16,10,23,22,
25,5,29,6,
27,17,19,27,
17,11,24,16,
24,23,11,27,
28,6,3,14,
22,3,30,22,
29,10,20,3,
12,0,12,4,
2,4,27,28,
19,16,17,13,
20,3,8,2,
28,11,21,20,
22,28,23,2,
22,30,23,3,
1,17,3,29,
18,15,21,31,
25,17,5,19,
21,23,7,16,
21,22,22,5,
23,1,18,22,
23,6,29,22,
1,26,5,7,
24,10,2,16,
4,22,31,17,
0,30,23,17,
15,0,29,21,
29,17,26,6,
10,3,30,6,
30,7,27,7,
9,24,25,10,
13,17,26,3,
2,13,30,11,
5,5,2,2,
13,3,24,10,
7,0,15,2,
31,22,10,21,
11,5,25,6,
30,23,27,4,
27,12,26,1,
9,27,17,29,
4,4,28,20,
17,22,28,0,
6,25,23,12,
10,29,25,29,
25,13,16,5,
5,19,21,3,
8,8,2,10,
